"","Date","Actual","Predicted"
"139",2014-04-10,3,7.16251269867467
"140",2014-04-11,3,7.34586949788909
"141",2014-04-11,3,7.34586949788909
"142",2014-04-11,3,7.34586949788909
"143",2014-04-11,3,7.34586949788909
"144",2014-04-14,3,7.30866125573845
"145",2014-04-15,3,7.36928102919455
"146",2014-04-15,3,7.36928102919455
"147",2014-04-16,3,7.27520595566675
"148",2014-04-16,3,7.27520595566675
"149",2014-04-16,3,7.27520595566675
"150",2014-04-16,3,7.27520595566675
"151",2014-04-21,3,7.28017652331342
"152",2014-04-22,3,7.17075967883659
"153",2014-04-23,3.5,4.19924235848378
"154",2014-04-23,3.5,4.19924235848378
"155",2014-04-24,3.5,4.19952208397993
"156",2014-04-24,3.5,4.19952208397993
"157",2014-04-25,3.5,4.07765150079577
"158",2014-04-25,3.5,4.07765150079577
"159",2014-04-28,3.5,4.08101186301954
"160",2014-04-28,3.5,4.08101186301954
"161",2014-05-28,4,3.1023421518321
"162",2014-05-28,4,3.1023421518321
"163",2014-05-29,4,3.08773251171188
"164",2014-05-29,4,3.08773251171188
"165",2014-05-30,4,3.19666616687589
"166",2014-05-30,4,3.19666616687589
"167",2014-06-02,4,3.16302537606187
"168",2014-06-02,4,3.16302537606187
"169",2014-06-02,4,3.16302537606187
"170",2014-06-03,4,3.42260038029975
"171",2014-06-03,4,3.42260038029975
"172",2014-06-04,4,3.32992380071383
"173",2014-06-04,4,3.32992380071383
"174",2014-06-05,4,3.31991306211537
"175",2014-06-05,4,3.31991306211537
"176",2014-06-05,4,3.31991306211537
"177",2014-06-06,4,3.15916107210662
"178",2014-06-06,4,3.15916107210662
"179",2014-06-09,4,3.19726998671082
"180",2014-06-09,4,3.19726998671082
"181",2014-06-09,4,3.19726998671082
"182",2014-06-10,4.5,3.25044576966533
"183",2014-06-10,4.5,3.25044576966533
"184",2014-06-11,4.5,3.44995037428718
"185",2014-06-11,4.5,3.44995037428718
"186",2014-06-12,4.5,3.50453448516274
"187",2014-06-12,4.5,3.50453448516274
"188",2014-06-12,4.5,3.50453448516274
"189",2014-06-16,4.5,3.33999000314818
"190",2014-06-16,4.5,3.33999000314818
"191",2014-06-16,4.5,3.33999000314818
"192",2014-06-17,4.5,3.34533348845529
"193",2014-06-17,4.5,3.34533348845529
"194",2014-06-19,4.5,4.24627156780811
"195",2014-06-19,4.5,4.24627156780811
"196",2014-06-20,4.5,4.20649223376207
"197",2014-06-23,4.5,3.40452329039004
"198",2014-06-23,4.5,3.40452329039004
"199",2014-06-24,5,3.63158902773717
"200",2014-06-26,5,4.11438803146214
"201",2014-06-27,6.5,4.15794634160025
"202",2014-06-27,6.5,4.15794634160025
"203",2014-06-30,6.5,4.24389078632498
"204",2014-06-30,6.5,4.24389078632498
"205",2014-07-01,7,4.28592916914249
"206",2014-07-03,7,4.36933254745014
"207",2014-07-03,7,4.36933254745014
"208",2014-07-04,7,4.71860959822937
"209",2014-07-04,7,4.71860959822937
"210",2014-07-07,7,4.95846697736506
"211",2014-07-07,7,4.95846697736506
"212",2014-07-08,6.5,5.51801486515653
"213",2014-07-09,6.5,5.76561408183576
"214",2014-07-10,6.5,5.78469708490637
"215",2014-07-10,6.5,5.78469708490637
"216",2014-07-10,6.5,5.78469708490637
"217",2014-07-11,6.5,5.75900863980135
"218",2014-07-11,6.5,5.75900863980135
"219",2014-07-11,6.5,5.75900863980135
"220",2014-07-14,6.5,5.76346953178895
"221",2014-07-15,6.5,6.30691536294701
"222",2014-07-16,6.5,6.6293251900058
"223",2014-07-17,6.5,6.59542980725055
"224",2014-07-17,6.5,6.59542980725055
"225",2014-07-18,6,6.54114047137316
"226",2014-07-18,6,6.54114047137316
"227",2014-07-18,6,6.54114047137316
"228",2014-07-21,6,6.47173317585917
"229",2014-07-22,5.5,6.24570816859132
"230",2014-07-23,5.5,6.22335359635274
"231",2014-07-24,5.5,6.22553694078726
"232",2014-07-24,5.5,6.22553694078726
"233",2014-07-25,5,6.23388396821014
"234",2014-07-25,5,6.23388396821014
"235",2014-07-28,5,6.24267697977949
"236",2014-07-29,5,6.3576696960337
"237",2014-07-30,5,6.3194786900545
"238",2014-07-30,5,6.3194786900545
"239",2014-07-31,5,6.32069223900443
"240",2014-07-31,5,6.32069223900443
"241",2014-08-01,5,6.46933390567592
"242",2014-08-01,5,6.46933390567592
"243",2014-08-04,5,6.39798898576891
"244",2014-08-05,4.5,6.81476282619883
"245",2014-08-06,4.5,6.80320363187564
"246",2014-08-06,4.5,6.80320363187564
"247",2014-08-07,4.5,6.79162485583397
"248",2014-08-07,4.5,6.79162485583397
"249",2014-08-08,4.5,6.86654582627975
"250",2014-08-08,4.5,6.86654582627975
"251",2014-08-11,4.5,6.86570969216038
"252",2014-08-11,4.5,6.86570969216038
"253",2014-08-12,6.5,6.5688838829427
"254",2014-08-12,6.5,6.5688838829427
"255",2014-08-13,6.5,6.34320532126024
"256",2014-08-13,6.5,6.34320532126024
"257",2014-08-14,6.5,7.0010086238778
"258",2014-08-14,6.5,7.0010086238778
"259",2014-08-15,7,6.09439669870656
"260",2014-08-15,7,6.09439669870656
"261",2014-08-18,7,6.0342854000625
"262",2014-08-18,7,6.0342854000625
"263",2014-08-19,7,6.37531763756606
"264",2014-08-19,7,6.37531763756606
"265",2014-08-20,7,6.36354191154268
"266",2014-08-20,7,6.36354191154268
"267",2014-08-21,7,6.16564915914459
"268",2014-08-21,7,6.16564915914459
"269",2014-08-22,7,6.52690013970042
"270",2014-08-22,7,6.52690013970042
"271",2014-08-25,7,6.27436518327508
"272",2014-08-26,7.5,6.29080651609234
"273",2014-08-26,7.5,6.29080651609234
"274",2014-08-27,7.5,6.29271317798972
"275",2014-08-27,7.5,6.29271317798972
"276",2014-08-28,7.5,6.32701503781798
"277",2014-08-28,7.5,6.32701503781798
"278",2014-08-29,7.5,6.3713365817751
"279",2014-08-29,7.5,6.3713365817751
"280",2014-09-01,7.5,6.38796529498342
"281",2014-09-01,7.5,6.38796529498342
"282",2014-09-02,7,6.30920381542144
"283",2014-09-02,7,6.30920381542144
"284",2014-09-03,7,6.33570779044537
"285",2014-09-03,7,6.33570779044537
"286",2014-09-04,7,6.33566468927887
"287",2014-09-04,7,6.33566468927887
"288",2014-09-05,7,6.3356080599564
"289",2014-09-05,7,6.3356080599564
"290",2014-09-08,7,6.42781060582719
"291",2014-09-08,7,6.42781060582719
"292",2014-09-09,7,6.77280429342706
"293",2014-09-09,7,6.77280429342706
"294",2014-09-10,7,6.93108900992422
"295",2014-09-10,7,6.93108900992422
"296",2014-09-11,7,6.9257760177813
"297",2014-09-11,7,6.9257760177813
"298",2014-09-12,7,6.83285993781287
"299",2014-09-12,7,6.83285993781287
"300",2014-09-15,7,6.94027061896569
"301",2014-09-15,7,6.94027061896569
"302",2014-09-17,7,7.94552118181275
"303",2014-09-17,7,7.94552118181275
"304",2014-09-18,7,8.08714422489432
"305",2014-09-18,6,8.79166182624416
"306",2014-09-19,7,8.33989824629169
"307",2014-09-19,6,8.98367851222119
"308",2014-09-22,7,8.53744084442725
"309",2014-09-22,6,8.91356526222262
"310",2014-09-23,8,8.02764986603372
"311",2014-09-23,7,8.59301117692051
"312",2014-09-24,8,8.02855227656775
"313",2014-09-25,8,8.02776524987769
"314",2014-09-25,7,8.56587998545901
"315",2014-09-26,7,8.81713168720993
"316",2014-09-26,8,8.56482720327186
"317",2014-09-26,7,8.81713168720993
"318",2014-09-29,8,8.56651820861303
"319",2014-09-29,7,8.8408208458481
"320",2014-09-30,10,8.82842520953057
"321",2014-09-30,8.75,9.19888547566681
"322",2014-10-01,10,8.82886037765066
"323",2014-10-01,8.75,9.2011841596374
"324",2014-10-02,8.75,9.20986743015964
"325",2014-10-02,10,8.82626110523075
"326",2014-10-02,8.75,9.20986743015964
"327",2014-10-03,8.75,8.05306884378033
"328",2014-10-03,10,8.37339049809573
"329",2014-10-03,8.75,8.05306884378033
"330",2014-10-06,8.75,8.14723331205881
"331",2014-10-06,10,8.28541207320324
"332",2014-10-06,8.75,8.14723331205881
"333",2014-10-07,13,7.08198022673297
"334",2014-10-07,13,7.08198022673297
"335",2014-10-08,13,8.03268469694576
"336",2014-10-09,14,11.3163573914556
"337",2014-10-09,13,8.03032232249526
"338",2014-10-09,13,8.03032232249526
"339",2014-10-10,12,11.719351251064
"340",2014-10-10,10.5,8.04475405885583
"341",2014-10-10,10.5,8.04475405885583
"342",2014-10-13,12,11.4874483890661
"343",2014-10-13,10.5,8.03220345519268
"344",2014-10-13,9,12.6497113562797
"345",2014-10-13,10.5,8.03220345519268
"346",2014-10-14,11,8.32846970630254
"347",2014-10-14,11,8.32846970630254
"348",2014-10-15,11,8.33498408971672
"349",2014-10-15,11,8.33498408971672
"350",2014-10-16,12,10.6328713970168
"351",2014-10-16,11,7.71568722129931
"352",2014-10-16,10,9.47433751506519
"353",2014-10-16,11,7.71568722129931
"354",2014-10-17,10,8.8361498870704
"355",2014-10-17,9,7.53297897761383
"356",2014-10-17,8,8.57652682488706
"357",2014-10-17,9,7.53297897761383
"358",2014-10-20,10,8.77545557122865
"359",2014-10-20,8,8.42687535626984
"360",2014-10-20,9,7.51379495250156
"361",2014-10-21,9,7.09915469182719
"362",2014-10-22,10,6.97477986283857
"363",2014-10-22,9,7.1347965558074
"364",2014-10-22,8,7.03803188612171
"365",2014-10-23,10,6.97570667538411
"366",2014-10-23,9,7.14182068240092
"367",2014-10-23,8,7.05661449302813
"368",2014-10-23,9,7.14182068240092
"369",2014-10-24,10,6.97547072999401
"370",2014-10-24,8,7.05530946885969
"371",2014-10-24,9,7.14206064452774
"372",2014-10-27,10,6.97748251471269
"373",2014-10-27,8,7.05700374525576
"374",2014-10-27,9,7.13909751736803
"375",2014-10-28,10,7.11842172995967
"376",2014-10-28,8,7.08170796399694
"377",2014-10-29,10,7.10947137371821
"378",2014-10-29,8,6.08806889407396
"379",2014-10-30,10,7.11013045846822
"380",2014-10-30,8,6.14889883417058
"381",2014-10-31,10,7.11087963545352
"382",2014-10-31,8,6.61142779473299
"383",2014-11-03,10,7.11251052660794
"384",2014-11-03,8,6.24816242735828
"385",2014-11-04,10,6.98548339977961
"386",2014-11-04,8,7.37402693854324
"387",2014-11-05,10,9.84938486984389
"388",2014-11-05,8,7.85103555991837
"389",2014-11-06,10,9.84927530852254
"390",2014-11-06,8,7.92335601224284
"391",2014-11-07,10,8.35201150584182
"392",2014-11-07,8,8.43294552085749
"393",2014-11-10,10,8.35029526410754
"394",2014-11-10,8,8.41631335406591
"395",2014-11-11,8,7.78050181145968
"396",2014-11-11,8,7.78050181145968
"397",2014-11-12,8,7.77970128092524
"398",2014-11-12,8,7.77970128092524
"399",2014-11-13,8,7.75968979844252
"400",2014-11-14,9,7.52551392135208
"401",2014-11-14,8,7.02813456811183
"402",2014-11-18,9,7.84327577208345
"403",2014-11-18,8,7.80738696472153
"404",2014-11-19,8,7.95597716815413
"405",2014-11-19,7,7.89918948174682
"406",2014-11-20,7,8.04029705986482
"407",2014-11-21,7,8.30250176167299
"408",2014-11-24,7,8.34432582878621
"409",2014-11-24,8,8.22514092642892
"410",2014-11-25,7.5,8.70539818778109
"411",2014-11-26,7.5,8.78116450313563
"412",2014-11-27,7.5,8.91129697385854
"413",2014-11-28,6.5,9.15048372174631
"414",2014-12-01,6.5,9.06935315895281
"415",2014-12-02,6.5,8.83828508671373
"416",2014-12-02,5,7.39996912536352
"417",2014-12-03,6.5,6.66315435936822
"418",2014-12-04,6.5,6.6773403767116
"419",2014-12-05,6.5,7.33108145532776
"420",2014-12-08,6.5,7.43265969444294
"421",2014-12-08,5,5.47255709938953
"422",2014-12-09,3.5,6.09132917151849
"423",2014-12-09,5,5.67339444843757
"424",2014-12-10,3.5,5.92519548976659
"425",2014-12-11,3.5,5.93062731241455
"426",2014-12-12,4,4.68503926895798
"427",2014-12-15,4,4.88092369537865
"428",2014-12-15,5,5.51980592138046
"429",2014-12-16,5.5,8.27903995006355
"430",2014-12-16,5,8.1264508088725
"431",2014-12-17,4.5,6.98338855289481
"432",2014-12-18,4.5,7.00951836743726
"433",2014-12-19,4.5,6.50229758568261
"434",2014-12-22,4.5,7.83758673092402
"435",2014-12-22,5.5,9.39090664399257
"436",2014-12-22,5,8.57446974117623
"437",2014-12-23,4.5,7.87482149629072
"438",2014-12-23,5.5,9.64741845693745
"439",2014-12-24,4.5,7.4377890385771
"440",2014-12-24,5.5,8.44219916030283
"441",2014-12-26,5,6.34129204963358
"442",2014-12-29,5.5,7.08869422009617
"443",2014-12-29,6.5,6.72658681298492
"444",2014-12-29,6,6.30791678460498
"445",2014-12-29,6,6.30791678460498
"446",2014-12-30,5.5,6.81268630429217
"447",2014-12-30,6.5,6.95466125277396
"448",2014-12-30,6,6.84562180026964
"449",2015-01-05,6,5.72189245874917
"450",2015-01-05,6,5.72189245874917
"451",2015-01-05,6,5.72189245874917
"452",2015-01-06,6,6.06068491570813
"453",2015-01-06,6,6.06068491570813
"454",2015-01-07,6,5.96321693986626
"455",2015-01-07,6,5.96321693986626
"456",2015-01-08,6,6.00166462331594
"457",2015-01-12,5,6.68049103862529
"458",2015-01-12,5.75,6.17944496488628
"459",2015-01-12,5.75,6.17944496488628
"460",2015-01-13,5.75,6.19137052811362
"461",2015-01-14,5.75,5.76890060489902
"462",2015-01-16,6.5,6.48260981225252
"463",2015-01-16,5.75,5.7410237181518
"464",2015-01-19,5.75,5.67278641513635
"465",2015-01-19,5,6.14782908823436
"466",2015-01-19,5.75,5.67278641513635
"467",2015-01-20,5.75,5.57390867234357
"468",2015-01-20,5,5.92532909478758
"469",2015-01-20,5.75,5.57390867234357
"470",2015-01-21,5,5.95587380893685
"471",2015-01-21,6.5,5.89466250465412
"472",2015-01-22,5,5.75676004830473
"473",2015-01-22,6.5,5.92922439415818
"474",2015-01-23,5,6.01330048282193
"475",2015-01-23,6.5,5.63165815572862
"476",2015-01-26,5.75,5.84129586878241
"477",2015-01-26,5,6.71082867334281
"478",2015-01-26,6.5,5.88067506120078
"479",2015-01-27,5.75,5.7913502115494
"480",2015-01-27,5,6.55649912317594
"481",2015-01-27,6.5,6.2020288080787
"482",2015-01-28,5,5.52043760424137
"483",2015-01-28,6.5,6.64521780706964
"484",2015-01-29,5,5.24542958935961
"485",2015-01-29,6.5,6.64042351590874
"486",2015-01-30,5,5.94863902888904
"487",2015-01-30,6.5,6.64265255667709
"488",2015-02-03,6,6.12345107880949
"489",2015-02-03,5,7.44675094342255
"490",2015-02-03,7,6.80780440628393
"491",2015-02-04,6,6.68758291473119
"492",2015-02-05,4.5,6.73095329028987
"493",2015-02-05,6,6.77316393538019
"494",2015-02-06,4.5,6.90457465310839
"495",2015-02-06,6,6.75823797431181
"496",2015-02-09,5.25,6.66324778767534
"497",2015-02-09,4.5,6.90344470420222
"498",2015-02-09,6,6.74870552609403
"499",2015-02-10,5.25,6.48383314632578
"500",2015-02-10,4.5,6.53897776556514
"501",2015-02-10,6,6.72893355792941
"502",2015-02-11,5.25,6.57886960485186
"503",2015-02-11,4.5,6.71154032943089
"504",2015-02-11,6,6.73324689927055
"505",2015-02-12,4.5,6.8028622987007
"506",2015-02-12,6,6.73344185757
"507",2015-02-13,4.5,7.06421352488054
"508",2015-02-13,6,6.74622779659403
"509",2015-02-16,5.25,6.66911507200971
"510",2015-02-16,4.5,6.91289167898773
"511",2015-02-16,6,6.7482159627866
"512",2015-02-17,4.5,6.88352945658853
"513",2015-02-17,6,6.89703178790602
"514",2015-02-18,4.5,6.90713659187901
"515",2015-02-18,6,6.89656985745274
"516",2015-02-19,4.5,6.70017967280269
"517",2015-02-19,6,6.89409538724183
"518",2015-02-20,4.5,6.94209556011917
"519",2015-02-20,6,6.89146125315202
"520",2015-02-23,5.25,6.8293928255072
"521",2015-02-23,4.5,7.05853130517493
"522",2015-02-23,6,6.86738242974768
"523",2015-02-24,4.5,7.12298822802732
"524",2015-02-24,6,6.7910768152123
"525",2015-02-25,4.5,4.61622459481248
"526",2015-02-25,6,5.97738428818465
"527",2015-02-26,4.5,4.14183379429301
"528",2015-02-26,6,5.96931627113115
"529",2015-02-27,4,4.754547624346
"530",2015-02-27,6,6.10137173195718
"531",2015-03-02,4,4.16472940421413
"532",2015-03-02,6,6.09784456249193
"533",2015-03-03,4,4.44182448334439
"534",2015-03-03,6,6.10717044597991
"535",2015-03-04,4,4.70115405985471
"536",2015-03-04,6,6.00637987989669
"537",2015-03-05,4,4.67508981455699
"538",2015-03-05,6,5.98748133664733
"539",2015-03-06,4,4.65709176489399
"540",2015-03-06,6,6.04672588629325
"541",2015-03-09,4,4.60457523180007
"542",2015-03-09,6,4.88248610217512
"543",2015-03-10,4,4.21078646248314
"544",2015-03-10,6,5.14231931238812
"545",2015-03-11,4,4.41817783835743
"546",2015-03-11,6,4.80809977064265
"547",2015-03-12,4,4.43715876548298
"548",2015-03-12,6,4.82540732987494
"549",2015-03-13,4,4.45372341438163
"550",2015-03-13,4,4.45372341438163
"551",2015-03-17,4,4.1007743251891
"552",2015-03-18,5,4.57366436071772
"553",2015-03-19,5,4.57676099504756
"554",2015-03-19,5,4.57676099504756
"555",2015-03-20,5,4.58160721628803
"556",2015-03-20,5,4.58160721628803
"557",2015-03-23,5,6.38367237930832
"558",2015-03-23,5,6.38367237930832
"559",2015-03-24,6,5.50536138251105
"560",2015-03-25,6,5.84848989433743
"561",2015-03-26,4,4.07903734811707
"562",2015-03-26,6,5.73847159279194
"563",2015-03-26,5,4.69625006185486
"564",2015-03-30,4,4.08966939070718
"565",2015-03-30,6,5.81029780629923
"566",2015-03-31,6,6.1505141225107
"567",2015-04-01,6,6.1132422010277
"568",2015-04-01,5,4.78041962737727
"569",2015-04-06,4,4.0643960194509
"570",2015-04-06,6,6.04314681190324
"571",2015-04-07,6,6.05271327781974
"572",2015-04-08,6,6.04814502126108
"573",2015-04-08,5,4.76370378173072
"574",2015-04-09,5,4.76419865835832
"575",2015-04-09,4,4.21657486831214
"576",2015-04-09,6,6.04186494827979
"577",2015-04-09,5,4.76419865835832
"578",2015-04-28,5,4.16226913941467
"579",2015-04-28,5,4.16226913941467
"580",2015-04-29,5,4.10015679103284
"581",2015-04-29,5,4.10015679103284
"582",2015-04-30,5,3.75485683749945
"583",2015-04-30,5,3.75485683749945
"584",2015-05-04,5,3.64381539610269
"585",2015-05-04,5,3.64381539610269
"586",2015-05-06,5,3.53655891833363
"587",2015-05-06,5,3.53655891833363
"588",2015-05-06,5,3.53655891833363
"589",2015-05-07,5,3.49463819671818
"590",2015-05-07,5,3.49463819671818
"591",2015-05-07,5,3.49463819671818
"592",2015-05-11,4.5,3.82121340407199
"593",2015-05-11,4.5,3.82121340407199
"594",2015-05-12,4.5,3.77978266401712
"595",2015-05-12,4.5,3.77978266401712
"596",2015-05-13,4.5,3.76136378327962
"597",2015-05-13,4.5,3.76136378327962
"598",2015-05-14,4.5,3.75646184337941
"599",2015-05-14,4.5,3.75646184337941
"600",2015-05-15,4.5,3.48107435490397
"601",2015-05-18,4.5,3.42241864355409
"602",2015-05-18,4.5,3.42241864355409
"603",2015-05-19,4.5,3.75980318439952
"604",2015-05-20,4.5,4.37461142074349
"605",2015-05-20,4.5,4.37461142074349
"606",2015-05-21,4.5,4.35580564379844
"607",2015-05-22,4.5,4.29943341960158
"608",2015-05-25,4.5,4.14824067055786
"609",2015-05-25,4.5,4.14824067055786
"610",2015-05-26,4,4.44717769375065
"611",2015-05-26,4,4.44717769375065
"612",2015-05-27,4,4.49078456884205
"613",2015-05-28,4,4.47073115811898
"614",2015-06-01,4.5,4.37437877059433
"615",2015-06-01,4.5,4.37437877059433
"616",2015-06-01,4.5,4.37437877059433
"617",2015-06-02,4.5,3.92937037655655
"618",2015-06-02,4.5,3.92937037655655
"619",2015-06-02,4.5,3.92937037655655
"620",2015-06-03,4.5,6.19356775927597
"621",2015-06-04,4.5,6.18380383064379
"622",2015-06-05,4.5,6.117346665927
"623",2015-06-05,4.5,6.117346665927
"624",2015-06-05,4.5,6.117346665927
"625",2015-06-08,4.5,4.09226514596226
"626",2015-06-08,4.5,4.09226514596226
"627",2015-06-09,5,4.11393162762884
"628",2015-06-09,5,4.11393162762884
"629",2015-06-10,5,4.1470802559356
"630",2015-06-11,5,4.13181253853585
"631",2015-06-12,5,4.05671981494776
"632",2015-06-12,5,4.05671981494776
"633",2015-06-15,5,4.00812618573446
"634",2015-06-15,5,4.00812618573446
"635",2015-06-15,5,4.00812618573446
"636",2015-06-16,5,4.09221190912768
"637",2015-06-16,5,4.09221190912768
"638",2015-06-17,5,5.02799926436183
"639",2015-06-17,5,5.02799926436183
"640",2015-06-19,5,5.12063553322794
"641",2015-06-22,5,4.98712515657207
"642",2015-06-22,5,4.98712515657207
"643",2015-06-23,5,4.98361913816932
"644",2015-06-24,5,5.02674063175992
"645",2015-06-26,7,5.8451477022823
"646",2015-06-29,7,5.93282338076196
"647",2015-06-29,7,5.93282338076196
"648",2015-06-30,7,5.91778616603522
"649",2015-07-01,7,5.98648240785368
"650",2015-07-03,7.5,6.01322901564623
"651",2015-07-03,7.5,6.01322901564623
"652",2015-07-06,7.5,6.12763235954131
"653",2015-07-06,7.5,6.12763235954131
"654",2015-07-06,7.5,6.12763235954131
"655",2015-07-07,7.5,5.99294393663827
"656",2015-07-08,7.5,5.88674934816663
"657",2015-07-09,7.5,5.87342691150268
"658",2015-07-09,7.5,5.87342691150268
"659",2015-07-10,7.5,5.85830706185531
"660",2015-07-10,7.5,5.85830706185531
"661",2015-07-10,7.5,5.85830706185531
"662",2015-07-13,7.5,5.75268222506469
"663",2015-07-13,7.5,5.75268222506469
"664",2015-07-14,7.5,5.76179822603744
"665",2015-07-15,7.5,7.3527735533256
"666",2015-07-16,7.5,7.34024387473953
"667",2015-07-16,7.5,7.34024387473953
"668",2015-07-17,7.5,7.07714857230357
"669",2015-07-17,7.5,7.07714857230357
"670",2015-07-17,7.5,7.07714857230357
"671",2015-07-20,7.5,7.13270420491014
"672",2015-07-20,7.5,7.13270420491014
"673",2015-07-21,6.5,6.40687484417756
"674",2015-07-22,6.5,6.40904293695823
"675",2015-07-23,6.5,6.71142433687953
"676",2015-07-23,6.5,6.71142433687953
