Date,Origin,Destiny,MinPrice,MaxPrice,MeanPrice
2/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.50,5.00
3/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.50,5.00
4/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
4/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.50,5.00
7/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
7/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.50,5.00
8/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
8/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
9/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
9/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
10/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
10/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
11/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
11/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
14/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
14/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
15/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
15/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
16/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
16/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
17/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
17/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
18/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
18/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
21/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
21/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
22/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
22/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
23/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
24/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
24/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
25/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
25/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
28/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
28/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
29/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
29/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
30/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
30/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
31/1/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
31/1/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
1/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
5/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
5/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
6/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
6/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
7/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
7/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
8/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
8/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
11/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
11/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
12/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
12/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
13/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
13/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
14/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
14/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
15/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
15/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
18/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
19/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
19/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
20/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
20/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
21/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
21/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
22/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
22/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
25/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
25/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
26/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
26/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
27/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
27/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
28/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
28/2/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
29/2/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
3/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
3/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
4/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
4/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
5/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
5/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
6/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
6/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
7/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
10/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
11/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
11/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
12/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
12/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
13/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
13/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
14/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
18/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
18/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
19/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
19/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
24/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
24/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
25/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
25/3/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
26/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
26/3/08,Tamaulipas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
27/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
27/3/08,Tamaulipas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
28/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
28/3/08,Tamaulipas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
31/3/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
1/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
1/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
2/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
2/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
3/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
3/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
4/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
4/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
7/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
7/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
8/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
8/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
9/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
9/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
10/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
10/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
11/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
11/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
14/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
14/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
15/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
15/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
16/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
16/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
17/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
17/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
18/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
18/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
21/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
21/4/08,Morelos,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
22/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
22/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
23/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
23/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
24/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
24/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
25/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
25/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
28/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
28/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.00,5.00,4.50
29/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
29/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
30/4/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
30/4/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
2/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
2/5/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
6/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
6/5/08,Michoacan,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
8/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
9/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
12/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
13/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
13/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
14/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
14/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
15/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
15/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
16/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
19/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
19/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
20/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
20/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
21/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
22/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
22/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
23/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
23/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
26/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
27/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
27/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
28/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.50,4.50,4.00
28/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
29/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
29/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
30/5/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
30/5/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
2/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
2/6/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
3/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
3/6/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
4/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
4/6/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
5/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
5/6/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
6/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
6/6/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
9/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
9/6/08,Guanajuato,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
10/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
10/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
11/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
11/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
12/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
12/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
13/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
13/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
16/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
16/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
17/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
17/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
18/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
18/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
19/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
19/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
20/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
20/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
23/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
23/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
24/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
24/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
25/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
25/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
26/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
26/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
27/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
27/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
30/6/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.00,4.00,3.50
30/6/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
1/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.50,3.00
1/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.00,3.00,2.50
2/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.50,3.00
2/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.00,2.50
3/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.50,3.00
3/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.00,2.50
4/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.50,3.00
4/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.00,2.50
7/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.50,3.00
7/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.50,3.00,2.50
8/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.30,3.70,3.50
8/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.40,3.00
9/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.30,3.70,3.50
9/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.40,3.00
10/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.30,3.70,3.50
10/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.80,3.40,3.00
11/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.50,5.00
11/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.80,4.20,4.00
14/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.50,5.00
14/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.80,4.20,4.00
15/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.00,6.00,6.00
15/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.80,4.00,4.00
16/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.00,6.00,6.00
16/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.80,4.00,4.00
17/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.00,6.00,6.00
17/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.80,4.00,4.00
18/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.00,5.00
18/7/08,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.80,4.00,4.00
21/7/08,Chihuahua,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,4.50,5.00,5.00
