Date,Origin,Destiny,MinPrice,MaxPrice,MeanPrice
4/6/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,10
4/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,10
4/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,10
4/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,10
4/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,10
4/13/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,9
4/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,9
4/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,9
4/16/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,9
4/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,9
4/20/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,9,9
4/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,9,9
4/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,9,9
4/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,9,9
4/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,9.5,8
4/27/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,10,9.5
4/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,9.5,9
4/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,9.5,9
4/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,5,5,5
5/4/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,9
5/6/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,9
5/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,9,7
5/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,9,7
5/11/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,10.5,10.5
5/12/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,10.5,10.5
5/13/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,10.5,10.5
5/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,10.5,10.5
5/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,10
5/18/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,9,9
5/19/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,9,9
5/20/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,8.5,6
5/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,8.5,6
5/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,8.5,6
5/25/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,8.5,6
5/26/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
5/27/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
5/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
5/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
6/1/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
6/2/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
6/3/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8,8.5,8
6/4/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/5/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/11/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/12/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/16/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7.5,7.5
6/18/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12,12
6/19/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12,12
6/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7,7,7
6/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,7,6
6/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,7,6
6/25/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,7,6
6/26/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,6,7,6
6/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,10,7.5
6/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,10,7.5
7/1/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,10,7.5
7/2/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,10,7.5
7/3/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,10,7.5
7/6/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,11,11
7/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,7.5,11,11
7/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,8.5
7/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,8.5
7/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10,8.5
7/13/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11.5,11.5
7/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11.5,11.5
7/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.9,11.5,10.9
7/16/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,10.5,10
7/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,10.5,10
7/20/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,11.5
7/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,11.5
7/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,11.5
7/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,11.5
7/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,11.5
7/27/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11.5,12,12
7/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11.5,12,12
7/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11.5,12,12
7/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11.5,12,12
7/31/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,10.5
8/3/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,10.5
8/4/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,10.5
8/5/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,11.5,10.5
8/6/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10.5,8.5
8/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.5,10.5,8.5
8/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,12,12
8/11/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,12,12
8/12/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,12,12
8/13/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10.5,12,12
8/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.6,8.6,8.6
8/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,8.6,11,11
8/18/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,10
8/19/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,10
8/20/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,10
8/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,10
8/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12,12
8/25/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,12,10
8/26/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,12,10
8/27/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,13,12
8/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,14,13
8/31/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.4,13,12.4
9/1/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.4,14,14
9/2/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,14,12
9/3/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,14,12
9/4/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12.5,12.5
9/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12.5,12.5
9/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12.5,12.5
9/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12.5,12.5
9/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12,12.5,12.5
9/11/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,14.5,14.5
9/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,15
9/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,15
9/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13,14.5,13
9/18/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.3,13,12.3
9/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13,14.5,14.5
9/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13,14.5,14.5
9/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,13,10
9/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,13,10
9/25/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13,15,13
9/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13,15,13
9/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,13,10
9/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,13,10
10/1/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,13,10
10/2/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,10,9
10/5/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,11,10
10/6/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,11,10
10/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,11,10
10/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,9,11,10
10/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11.5,11.5
10/12/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,14,14
10/13/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,14,14
10/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,14,14
10/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.2,14,13.2
10/16/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.2,14,13.2
10/19/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.2,14,13.2
10/20/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,15
10/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,15
10/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,15
10/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
10/26/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
10/27/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
10/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
10/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
10/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
11/3/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
11/4/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
11/5/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
11/6/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,13.5,15,14
11/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,15
11/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,14
11/11/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,14
11/12/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14,15,14
11/13/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,14.5
11/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,14.5
11/18/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,14.5
11/19/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,14.5
11/20/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,14.5
11/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,14.5,15,14.5
11/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,12.5,12.5
11/25/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,12.5,12.5
11/26/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,13,13
11/27/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,13,13
11/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,13,13
12/1/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,13,13
12/2/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,12.5,13,13
12/3/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,11
12/4/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,11
12/7/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,11
12/8/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,11,11
12/9/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/10/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/11/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/14/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/15/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/16/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/17/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,12.5,12.5
12/18/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,15
12/21/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,15
12/22/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,15
12/23/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
12/24/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
12/28/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
12/29/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
12/30/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
12/31/2015,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
1/4/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
1/5/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
1/6/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
1/7/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
1/8/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,11,15,14.5
1/11/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,15,19,19
1/12/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,19,19,19
1/13/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,19,19,19
1/14/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,19,19,19
1/15/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,19,19,19
1/18/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,19,19,19
1/19/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,20,20,20
1/20/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,29,29,29
1/21/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,29,29,29
1/22/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,29,29,29
1/25/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,29,29,29
1/26/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,29,29,29
1/27/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
1/28/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
1/29/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/2/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/3/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/4/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/5/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/8/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/9/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/10/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/11/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/12/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/15/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/16/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/17/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/18/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/19/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/22/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/23/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/24/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/25/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/26/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
2/29/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/1/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/2/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/3/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/4/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/7/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/8/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/9/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/10/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/11/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/14/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/15/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/16/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/17/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/18/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/22/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/23/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/28/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/29/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/30/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
3/31/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/1/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/4/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/5/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/6/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/7/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/8/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/11/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/12/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/13/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/14/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/15/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/18/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,26,29,27
4/19/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/20/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/21/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/22/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/25/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/26/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/27/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/28/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
4/29/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/2/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/3/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/4/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/6/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/9/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/10/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/11/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/12/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/13/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/16/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/17/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/18/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/19/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/20/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/23/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/24/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/25/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/26/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/27/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/30/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
5/31/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/1/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/2/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/3/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/6/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/7/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/8/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/9/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/10/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/13/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/14/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/15/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/16/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/17/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/20/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/21/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/22/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/23/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/24/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/27/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/28/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/29/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
6/30/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/1/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/4/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/5/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/6/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/7/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/8/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/11/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/12/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/13/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/14/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/15/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/18/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/19/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/20/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/21/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/22/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/25/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
7/26/2016,Baja California,Baja California Sur: Union de Comerciantes de La Paz,10,18,18
